1820.0000	856.0000
2341.0000	703.0000
2572.0000	558.0000
2617.3333	484.6667
2505.3333	408.6667
2552.0000	319.3333
2409.3333	391.3333
2666.6667	260.6667
2837.0000	200.0000
3046.0000	168.0000
3380.0000	181.0000
3413.0000	287.0000
3406.0000	401.0000
3373.0000	524.0000
3299.0000	649.0000
3179.0000	789.0000
3044.0000	925.0000
2934.0000	991.0000
