unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
1681,melpomene,melpomene malleti Heliconius,,,Appears in Brown as melpomene aglaope Heliconius - according to Jim this should be malleti - see map notes.,desconocido,Cotapino ECD NA,,,m,,,,,KB 1979,,NEIL ROSSER,,-0.7,-77.46666667,Geonames
4885,melpomene,melpomene malleti Heliconius,,,f. ecuadorensis  Was down as ecuadorensis amended to malleti on JM's advice - he said probable plesseni x malleti hybrid,macho,Napo ECD NA,,,m,,10,1927,"Spillmann, W.",BMNH,,NEIL ROSSER,,-1.05,-77.78333333,Falling Rain
4887,melpomene,melpomene malleti Heliconius,,,f. ecuadorensis   Was down as ecuadorensis amended to malleti on JM's advice  he said probable plesseni x malleti hybrid,macho,Tena ECD NA,700,700,m,2,2,1977,Samson,BMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
4890,melpomene,melpomene malleti Heliconius,,,f. ecuadorensis  Was down as ecuadorensis amended to malleti on JM's advice he said probable plesseni x malleti hybrid,hembra,Osayacu ECD NA,1000,1000,m,3,11,1977,Samson,BMNH,,NEIL ROSSER,,-0.766666667,-77.78333333,Falling Rain
4891,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Osayacu ECD NA,1000,1000,m,3,11,1977,Samson,BMNH,,NEIL ROSSER,,-0.766666667,-77.78333333,Falling Rain
4892,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Rio Pishcobamba via Vilcabamba ECD LO,1600,1600,m,5,12,1977,Samson,BMNH,,NEIL ROSSER,,-4.273538889,-79.20461389,Geonames + Google Earth
4893,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Rio Pishcobamba via Vilcabamba ECD LO,1600,1600,m,5,12,1977,Samson,BMNH,,NEIL ROSSER,,-4.273538889,-79.20461389,Geonames + Google Earth
4894,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Archidona ECD NA,,,m,,4,1899,"Goodfellow, W.",BMNH,,NEIL ROSSER,,-0.916666667,-77.8,Brown
4896,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Napo ECD NA,,,m,,,,"Haensch, R.",BMNH,,NEIL ROSSER,,-1.05,-77.78333333,Falling Rain
4897,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Zarayaquilio ECD,,,m,,,,,BMNH,,NEIL ROSSER,,,,unknown
4898,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Ila Rio ECD NA,,,m,15,8,1934,,BMNH,,NEIL ROSSER,,-1.1,-77.95,Geonames
4899,melpomene,melpomene malleti Heliconius,,,f. agalaope,hembra,Pastaza Rio Upper ECD PA,1000,1000,m,,,,Niepelt,BMNH,,NEIL ROSSER,,-1.538391667,-78.06732222,Google Earth
4900,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Aguano ECD NA,,,m,,,,Simson,BMNH,,NEIL ROSSER,,-1.066666667,-77.55,Brown
4952,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Chambireyacu PER LO,,,m,,,1885,"Mathan, M. de",BMNH,06-Aug,NEIL ROSSER,,-4.533333333,-74.76666667,"Gerardo Lamas, unpub. gazetteer"
4967,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Nauta PER LO,,,m,,,,,BMNH,,NEIL ROSSER,,-4.5,-73.58333333,"Gerardo Lamas, unpub. gazetteer"
5525,melpomene,melpomene malleti Heliconius,HT,"iris Heliconius melpomene (Heliconius, H.H. Riffarth 1907)",f. iris hyb.,macho,Pastaza Rio Upper ECD PA,1000,1000,m,,,,Niepelt,BMNH,,NEIL ROSSER,,-1.538391667,-78.06732222,Google Earth
5527,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Pebas PER LO,,,m,,,1913,,BMNH,,NEIL ROSSER,,-3.316666667,-71.85,"Gerardo Lamas, unpub. gazetteer"
5529,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Guajara-Mirim BOL BE,,,m,4,10,1929,"Fountaine, M.",BMNH,,NEIL ROSSER,,-10.8,-65.38333333,Geonames
5534,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Teffe BRA AM,,,m,,,1879,"Mathan, M. de",BMNH,7bre - 8bre,NEIL ROSSER,,-3.366666667,-64.73333333,Brown
5535,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Calama BRA RO,,,m,,,1907,"Hoffmanns, W.",BMNH,08-Oct,NEIL ROSSER,,-8.033333333,-62.86666667,Brown
5536,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Manaus BRA AM,,,m,,,,,BMNH,May?,NEIL ROSSER,,-3.116666667,-60.03333333,Brown
5537,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Humayta BRA AM,,,m,,,1906,"Hoffmanns, W.",BMNH,07-Sep,NEIL ROSSER,,-7.509722222,-63.02,NIMA
5538,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Hyutanahan BRA AM,,,m,,11,1913,"Wickham, E.H.W.",BMNH,,NEIL ROSSER,,-7.683333333,-65.78333333,Brown
5540,melpomene,melpomene malleti Heliconius,,,f. agalaope,hembra,Sao Paulo de Olivenca BRA AM,,,m,,,,,BMNH,,NEIL ROSSER,,-3.466666667,-68.95,Brown
5541,melpomene,melpomene malleti Heliconius,,,f. agalaope,hembra,Sena Madureira BRA AC,,,m,,12,1913,"Wickham, E.H.W.",BMNH,,NEIL ROSSER,,-9.083333333,-68.68333333,Brown
5542,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,macho,Allianca BRA AC,,,m,,9,1913,"Wickham, E.H.W.",BMNH,,NEIL ROSSER,,-6.566666667,-64.38333333,Brown
5543,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,macho,Cavallo Cocho PER LO,,,m,,,1884,"Mathan, M. de",BMNH,05-Jul,NEIL ROSSER,,-3.916666667,-70.51666667,"Gerardo Lamas, unpub. gazetteer"
5544,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,macho,Pebas PER LO,,,m,,,,Hauxwell,BMNH,,NEIL ROSSER,,-3.316666667,-71.85,"Gerardo Lamas, unpub. gazetteer"
5546,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,hembra,Yahuas terr PER LO,,,m,,,,,BMNH,,NEIL ROSSER,,-3,-71.5,Brown
5547,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,hembra,Pebas PER LO,,,m,,,,,BMNH,,NEIL ROSSER,,-3.316666667,-71.85,"Gerardo Lamas, unpub. gazetteer"
5548,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,macho,Maues BRA AM,,,m,,7,1932,"Moss, A.M.",BMNH,,NEIL ROSSER,,-3.366666667,-57.71666667,Brown
5549,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,macho,Maues BRA AM,,,m,,,,,BMNH,,NEIL ROSSER,,-3.366666667,-57.71666667,Brown
5550,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,macho,Teffe BRA AM,,,m,,,,,BMNH,,NEIL ROSSER,,-3.366666667,-64.73333333,Brown
5552,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,macho,Humayta BRA AM,,,m,,,1906,"Hoffmanns, W.",BMNH,07-Sep,NEIL ROSSER,,-7.509722222,-63.02,NIMA
5553,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,macho,Calama BRA RO,,,m,,,1907,"Hoffmanns, W.",BMNH,08-Oct,NEIL ROSSER,,-8.033333333,-62.86666667,Brown
5554,melpomene,melpomene malleti Heliconius,,,trans. Agalaope / vicinus. Ssp. NA - amended 1.12.09,hembra,Aveiro BRA PA,,,m,,,,,BMNH,,NEIL ROSSER,,-3.605555556,-55.33166667,Geonames
5558,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Porto Velho BRA RO,,,m,16,9,1929,"Fountaine, M.",BMNH,,NEIL ROSSER,,-8.75,-63.88333333,Brown
5559,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,San Antonio falls above Rio Madeira BRA RO,,,m,,,1913,"Moffat, R.U.",BMNH,15/9 - 31/10,NEIL ROSSER,,-8.866666667,-64.05,Brown
5560,melpomene,melpomene malleti Heliconius,,,f. agalaope,macho,Ilha das Araras BRA AM,,,m,4,6,1874,,BMNH,,NEIL ROSSER,,-5.2,-60.55,Geonames
