2091.0000	1839.0000
2415.0000	1853.0000
2575.0000	1895.0000
2627.0000	1929.0000
2573.0000	1985.0000
2613.0000	2025.0000
2515.0000	2017.0000
2647.0000	2041.0000
2785.3333	2058.0000
2897.3333	2051.3333
3118.6665	2000.6666
3118.0000	1930.6666
3098.0000	1868.0000
3051.3333	1809.3334
2984.6667	1749.3334
2907.3333	1688.0000
2796.6667	1626.6666
2707.3333	1597.3334
