1908.0000	927.0000
2433.0000	696.0000
2679.0000	540.0000
2721.0000	477.0000
2655.0000	414.0000
2670.0000	324.0000
2520.0000	381.0000
2730.0000	285.0000
2913.0000	204.0000
3117.0000	159.0000
3417.0000	135.0000
3468.0000	249.0000
3471.0000	363.0000
3435.0000	480.0000
3363.0000	600.0000
3252.0000	744.0000
3153.0000	867.0000
2994.0000	993.0000
