2319.0000	1590.0000
1695.0000	1371.0000
1455.0000	1206.0000
1402.0000	1127.0000
1558.0000	1067.0000
1492.0000	965.0000
1658.6667	1023.6667
1448.0000	925.0000
1219.0000	815.0000
970.0000	764.0000
587.3334	765.0000
548.6667	862.0000
555.3333	986.3333
595.3333	1104.6666
670.0000	1273.6666
800.6667	1446.3333
960.6666	1611.3333
1082.0000	1704.3333
