2849.0000	1755.0000
3344.0000	2013.0000
3599.0000	2223.0000
3650.0000	2311.0000
3527.0000	2362.6667
3568.3333	2476.0000
3428.3333	2385.3333
3599.0000	2500.0000
3792.3333	2621.3333
3986.6665	2690.3333
4349.3335	2741.0000
4397.3335	2637.0000
4408.0000	2515.6667
4384.0000	2385.0000
4333.3335	2249.0000
4249.3335	2081.0000
4129.3335	1913.0000
4006.6665	1821.0000
