2328.0000	1460.0000
1836.0000	1280.0000
1626.0000	1150.0000
1576.0000	1102.0000
1702.0000	1032.0000
1682.0000	962.0000
1802.0000	1010.0000
1616.0000	920.0000
1406.0000	834.0000
1246.0000	794.0000
922.0000	750.0000
880.0000	832.0000
878.0000	962.0000
898.0000	1076.0000
968.0000	1214.0000
1068.0000	1334.0000
1196.0000	1456.0000
1310.0000	1526.0000
