x y
1 2580.8454231625 1956.83321486516
2 2518.73655929545 1903.00553284705
3 2543.58010484227 1749.80366864166
4 2676.07901442532 1733.24130494378
5 2874.82737879988 1666.99185015225
6 2912.09269712011 1824.33430528212
7 2825.14028770624 1989.95794226092
8 2713.34433274555 2023.08266965668
9 2589.12660501144 1965.1143967141
10 2589.12660501144 1956.83321486516
