x y
1 2647.69482891096 1952.1717195214
2 2472.90108639697 1938.97973895431
3 2367.36524186021 1859.82785555174
4 2472.90108639697 1698.22609360484
5 2647.69482891096 1569.60428307567
6 2763.12465887304 1533.32633651616
7 2865.36250826802 1599.28623935163
8 2901.64045482752 1754.29201101499
9 2756.52866858949 1945.57572923785
10 2650.99282405274 1955.46971466317
