x y
1 2626.43701594416 1965.59509691963
2 2812.74038961518 1965.59509691963
3 2900.98935609092 1825.05044660641
4 2858.49911297297 1514.54482382137
5 2668.92725906211 1566.84050765885
6 2554.53045066762 1612.59923101665
7 2547.99349018794 1671.43187533381
8 2420.52276083408 1710.65363821192
9 2351.88467579739 1789.09716396814
10 2378.03251771613 1874.07765020404
11 2476.0869249114 1939.44725500089
12 2616.63157522463 1965.59509691963
