x y
1 2572.47937607334 1953.27504880519
2 2759.4139734301 1925.37436263254
3 2829.16568886173 1755.18017697937
4 2859.85644365164 1557.08530515355
5 2594.79992501146 1504.07400142552
6 2463.6667 1696.58873601681
7 2363.22422977846 1816.56168655921
8 2407.8653276547 1894.68360784263
9 2572.47937607334 1950.48498018793
