2945.0000	1996.0000
3315.0000	2196.0000
3491.0000	2354.0000
3533.0000	2426.0000
3437.0000	2436.0000
3455.0000	2522.0000
3355.0000	2468.0000
3529.0000	2590.0000
3719.0000	2700.0000
3899.0000	2746.0000
4131.0000	2790.0000
4173.0000	2702.0000
4181.0000	2618.0000
4169.0000	2538.0000
4125.0000	2408.0000
4065.0000	2296.0000
3941.0000	2142.0000
3823.0000	2054.0000
